Marca,Modello,Anno,Serie,Carrozzeria,Posti,Lunghezza,Larghezza,Altezza,Passo,Peso a vuoto,Altezza da terra,Volume bagagliaio,Massa totale,Alimentazione,Cilindrata,Cavalli,Cilindri,Diametro cilindro,Corsa pistone,Cambio,Trazione,Velocità massima,Consumo città,Consumo extraurbano,Consumo misto,Accelerazione a 100 km/h,Volume serbatoio
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1290,160,,,Benzina,1596,100,4,,,Automatico,Posteriore,,,,"11,1",,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1290,160,,,Benzina,1596,100,4,,,Manuale,Posteriore,,,,"9,2",,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1440,170,,,Benzina,1998,130,4,,,Automatico,Posteriore,,,,"11,7",,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1540,170,,,Benzina,1998,130,4,,,Automatico,Trazione integrale (AWD),,,,"13,8",,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1290,150,,,Benzina,1974,90,4,"84,5",88,Automatico,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,150,,,Diesel,1974,67,4,,,Automatico,Posteriore,,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1570,170,,,Diesel,1973,91,4,,,Automatico,Posteriore,,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,150,,,Diesel,1974,67,4,,,Automatico,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1640,170,,,Diesel,1973,91,4,,,Automatico,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,150,,,Diesel,1974,67,4,,,Manuale,Posteriore,,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,160,,,Diesel,1973,76,4,,,Manuale,Posteriore,,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1550,170,,,Diesel,1973,91,4,,,Manuale,Posteriore,,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,150,,,Diesel,1974,67,4,,,Manuale,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1620,170,,,Diesel,1973,91,4,,,Manuale,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1440,170,,,Benzina,1998,130,4,,,Manuale,Posteriore,,,,"10,2",,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1600,170,,,Benzina,1998,130,4,,,Manuale,Trazione integrale (AWD),,,,"11,6",,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1290,150,,,Benzina,1974,90,4,"84,5",88,Manuale,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,150,,,Benzina,2388,105,4,89,96,Automatico,Posteriore,,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,150,,,Benzina,2388,105,4,89,96,Automatico,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,,150,,,Benzina,2388,105,4,89,96,Manuale,Posteriore,,,,,,60
Nissan,Vanette,1985,Minivan,Minivan,7,4360,1690,1910,2750,1290,150,,,Benzina,2388,105,4,89,96,Manuale,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1994,Minivan,Minivan,7,4315,1695,1850,2735,1480,185,,2180,Diesel,1974,67,4,,,Manuale,Posteriore,,"8,5","7,1","7,8",,60
Nissan,Vanette,1994,Minivan,Minivan,7,4315,1695,1850,2735,,185,,2180,Diesel,1974,67,4,,,Manuale,Trazione integrale (AWD),,,,,,60
Nissan,Vanette,1994,Minivan,Minivan,7,4315,1695,1850,2735,1537,185,,2505,Diesel,2283,75,4,87,96,Manuale,Posteriore,,"12,7","7,9","9,6",,60
Nissan,Vanette,1994,Minivan,Minivan,7,4315,1695,1850,2735,,185,,2505,Diesel,2283,75,4,87,96,Manuale,Trazione integrale (AWD),,,,,,60
Nissan,Versa,2006,Berlina,Berlina,5,4470,1694,1534,2600,1171,,,,Benzina,1598,107,4,78,"83,6",Automatico,Anteriore,185,9,"7,1","8,1","10,5",50
Nissan,Versa,2006,Berlina,Berlina,5,4470,1694,1534,2600,1141,,,,Benzina,1598,107,4,78,"83,6",Manuale,Anteriore,185,9,"6,9",8,"10,5",50
Nissan,Versa,2006,Berlina,Berlina,5,4470,1694,1534,2600,1235,,,,Benzina,1769,122,4,88,80,Variatore,Anteriore,170,"10,6","6,9","8,4","11,6",52
Nissan,Versa,2006,Berlina,Berlina,5,4295,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Automatico,Anteriore,175,"10,2","6,5","7,8",11,52
Nissan,Versa,2006,Berlina,Berlina,5,4470,1694,1534,2600,1235,,,,Benzina,1769,122,4,88,80,Manuale,Anteriore,180,"7,8","6,9","7,4",10,52
Nissan,Versa,2006,Hatchback,Berlina,5,4303,1695,1534,2600,1171,,391,1710,Benzina,1598,107,4,78,"83,6",Automatico,Anteriore,185,9,"7,1","8,1","10,5",52
Nissan,Versa,2006,Hatchback,Berlina,5,4303,1695,1534,2600,1141,,391,1710,Benzina,1598,107,4,84,"81,1",Manuale,Anteriore,185,9,"6,9",8,"10,5",50
Nissan,Versa,2006,Hatchback,Berlina,5,4303,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Automatico,Anteriore,175,"10,2","7,9","8,7",11,52
Nissan,Versa,2006,Hatchback,Berlina,5,4303,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Manuale,Anteriore,,"7,8","6,9","7,4",,50
Nissan,Versa,2006,Hatchback,Berlina,5,4303,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Variatore,Anteriore,170,"10,6","7,9","8,7","11,6",52
Nissan,Versa,2009,Berlina,Berlina,5,4295,1695,1534,2600,1171,,391,1710,Benzina,1598,107,4,78,"83,6",Automatico,Anteriore,185,9,"7,1","8,1","10,5",52
Nissan,Versa,2009,Berlina,Berlina,5,4295,1695,1534,2600,1141,,391,1710,Benzina,1598,107,4,78,"83,6",Manuale,Anteriore,185,9,"6,9",8,"10,5",52
Nissan,Versa,2009,Berlina,Berlina,5,4295,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Automatico,Anteriore,175,"10,2","6,5","7,8",11,52
Nissan,Versa,2009,Berlina,Berlina,5,4295,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Manuale,Anteriore,180,"8,2","6,8","7,6",10,52
Nissan,Versa,2009,Berlina,Berlina,5,4295,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Variatore,Anteriore,170,"10,6","6,5","8,4","11,6",52
Nissan,Versa,2009,Hatchback,Berlina,5,4303,1695,1534,2600,1171,,391,1710,Benzina,1598,122,4,78,"83,6",Automatico,Anteriore,185,9,"7,1","8,1","10,5",52
Nissan,Versa,2009,Hatchback,Berlina,5,4303,1695,1534,2600,1141,,391,1710,Benzina,1598,122,4,78,"83,6",Manuale,Anteriore,185,9,"6,9",8,"10,5",52
Nissan,Versa,2009,Hatchback,Berlina,5,4303,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Automatico,Anteriore,172,"10,5","6,5","7,9",11,52
Nissan,Versa,2009,Hatchback,Berlina,5,4303,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Manuale,Anteriore,180,"7,8","6,9","7,4",10,52
Nissan,Versa,2009,Hatchback,Berlina,5,4303,1695,1534,2600,1260,,391,1710,Benzina,1797,122,4,84,"81,1",Variatore,Anteriore,170,"10,9","6,5","7,9","11,4",52
Nissan,Versa,2011,Berlina,Berlina,5,4455,1695,1505,2600,1214,130,,1715,Benzina,1598,109,4,78,"83,6",Automatico,Anteriore,170,10,"5,9","7,4","12,6",52
Nissan,Versa,2011,Berlina,Berlina,5,4455,1695,1505,2600,2440,130,,,Benzina,1598,109,4,78,"83,6",Variatore,Anteriore,,"7,8","6,2","7,1",,52
Nissan,Versa,2011,Berlina,Berlina,5,4455,1695,1505,2600,1203,130,,1715,Benzina,1598,109,4,78,"83,6",Manuale,Anteriore,186,"8,9","5,7","6,7","11,1",52
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1405,2450,985,170,,1479,Benzina,1428,84,4,83,66,Automatico,Posteriore,153,"13,3","9,4","9,7","15,2",50
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1405,2450,970,170,,1464,Benzina,1428,84,4,83,66,Manuale,Posteriore,155,11,"8,2",9,"13,2",50
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1405,2450,960,170,,,Benzina,1595,99,4,83,"73,7",Manuale,Posteriore,160,"12,2","8,5","8,8","11,3",50
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1405,2450,975,170,,,Benzina,1595,99,4,83,"73,7",Automatico,Posteriore,162,"14,4","9,9","10,3","13,3",50
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1405,2450,945,170,,,Benzina,1595,99,4,83,"73,7",Manuale,Posteriore,160,"11,8",8,"9,8","11,4",50
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1395,2450,960,160,,,Benzina,1595,103,4,83,"73,7",Manuale,Posteriore,165,"11,3","8,3","8,4","11,2",55
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1395,2450,1035,160,,,Benzina,1595,113,4,83,"73,7",Manuale,Posteriore,170,"10,5","7,6","7,7","10,6",55
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1395,2450,975,160,,,Benzina,1595,103,4,83,"73,7",Automatico,Posteriore,165,"13,6","9,5","9,8","13,1",55
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1395,2450,960,160,,,Benzina,1595,103,4,83,"73,7",Manuale,Posteriore,165,"10,8",7,9,"11,3",55
Nissan,Violet,1973,Berlina,Berlina,5,4120,1580,1395,2450,1035,160,,,Benzina,1595,113,4,83,"73,7",Manuale,Posteriore,170,"10,1","7,9","8,7","10,7",55
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1385,2450,995,170,,,Benzina,1428,84,4,83,66,Automatico,Posteriore,155,"13,3","9,3","9,6","15,3",50
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1385,2450,980,170,,,Benzina,1428,84,4,83,66,Manuale,Posteriore,155,"11,4","8,5","10,9","13,2",50
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1385,2450,990,170,,,Benzina,1595,99,4,83,"73,7",Manuale,Posteriore,160,"12,9","8,5",9,"11,3",50
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1385,2450,1005,170,,,Benzina,1595,99,4,83,"73,7",Automatico,Posteriore,164,"14,4","9,8","10,2","13,3",50
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1385,2450,990,170,,,Benzina,1595,99,4,83,"73,7",Manuale,Posteriore,160,"12,5",9,"9,2","11,6",50
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1375,2450,980,160,,1474,Benzina,1595,103,4,83,"73,7",Manuale,Posteriore,165,"11,8","8,3","8,5","11,3",55
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1375,2450,1040,160,,1534,Benzina,1595,113,4,83,"73,7",Manuale,Posteriore,170,11,"7,6","7,9","10,7",55
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1375,2450,995,160,,1489,Benzina,1595,103,4,83,"73,7",Automatico,Posteriore,168,"13,6","9,4","9,8","13,3",55
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1375,2450,980,160,,1474,Benzina,1595,103,4,83,"73,7",Manuale,Posteriore,165,"11,5","7,5","9,5","11,4",55
Nissan,Violet,1973,Coup'e,Coup'e,5,4120,1580,1375,2450,1040,160,,1534,Benzina,1595,113,4,83,"73,7",Manuale,Posteriore,170,"10,7","7,8","7,9","10,8",55
Nissan,Violet,1977,Berlina,Berlina,5,4080,1600,1390,2400,900,165,,1350,Benzina,1397,63,4,76,77,Manuale,Posteriore,,"8,8","6,6",,,50
Nissan,Violet,1977,Berlina,Berlina,5,4080,1600,1390,2400,960,165,,1410,Benzina,1595,81,4,83,"73,7",Automatico,Posteriore,,"9,9","7,8",,,50
Nissan,Violet,1977,Berlina,Berlina,5,4080,1600,1390,2400,950,165,,1400,Benzina,1595,81,4,83,"73,7",Manuale,Posteriore,,"9,6","7,1",,,50
Nissan,Violet Liberta,1981,Berlina,Berlina,5,4300,1655,1385,2470,890,160,,,Benzina,1598,89,4,78,"83,6",Automatico,Anteriore,150,"8,3","5,1",,,54
Nissan,Violet Liberta,1981,Berlina,Berlina,5,4300,1655,1385,2470,880,160,,,Benzina,1598,89,4,78,"83,6",Manuale,Anteriore,155,"6,9","4,3",,,54
Nissan,Violet Liberta,1981,Berlina,Berlina,5,4405,1665,1385,2470,980,160,,,Benzina,1809,109,4,83,"83,6",Automatico,Anteriore,165,"9,1","5,4",,,54
Nissan,Violet Liberta,1981,Berlina,Berlina,5,4300,1665,1385,2470,935,160,,,Benzina,1809,99,4,83,"83,6",Automatico,Anteriore,160,"8,7","5,4",,,54
Nissan,Violet Liberta,1981,Berlina,Berlina,5,4405,1665,1385,2470,970,160,,,Benzina,1809,109,4,83,"83,6",Manuale,Anteriore,170,"7,7","4,2",,,54
Nissan,Violet Liberta,1981,Berlina,Berlina,5,4300,1665,1385,2470,925,160,,,Benzina,1809,99,4,83,"83,6",Manuale,Anteriore,165,"7,4","4,1",,,54
Nissan,Wingroad,1996,station wagon,Station Wagon,5,4295,1665,1515,2400,1050,140,,,Benzina,1497,105,4,74,88,Automatico,Anteriore,175,"9,8","6,5","7,9","10,5",45
Nissan,Wingroad,1996,station wagon,Station Wagon,5,4295,1665,1515,2400,1050,140,,,Benzina,1497,105,4,74,88,Manuale,Anteriore,175,"9,8","6,5","7,9","10,5",45
Nissan,Wingroad,1996,station wagon,Station Wagon,5,4295,1665,1515,2400,1050,140,,,Benzina,1497,105,4,74,88,Manuale,Trazione integrale (AWD),175,"9,9","6,8","7,9","10,5",45
Nissan,Wingroad,1996,station wagon,Station Wagon,5,4295,1665,1515,2400,1050,140,,,Benzina,1998,150,4,,,Automatico,Anteriore,215,"12,4",8,"9,9","7,8",45
Nissan,Wingroad,1996,station wagon,Station Wagon,5,4295,1665,1515,2400,1050,140,,,Diesel,1973,76,4,,,Automatico,Anteriore,168,"8,3","5,3","6,7",14,45
Nissan,Wingroad,1996,station wagon,Station Wagon,5,4295,1665,1515,2400,1050,140,,,Diesel,1973,76,4,,,Manuale,Anteriore,168,"8,2","5,1","6,3",14,45
Nissan,Wingroad,1999,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1497,105,4,74,88,Automatico,Anteriore,180,"9,8","6,5","7,9","11,5",50
Nissan,Wingroad,1999,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1497,106,4,74,88,Manuale,Anteriore,180,"9,8","6,5","7,9","11,3",50
Nissan,Wingroad,1999,station wagon,Station Wagon,5,4410,1695,1500,2535,1300,140,,,Benzina,1769,115,4,80,88,Automatico,Trazione integrale (AWD),190,"10,4","7,5","8,2","9,9",50
Nissan,Wingroad,1999,station wagon,Station Wagon,5,4410,1695,1500,2535,1300,140,,,Benzina,1769,122,4,80,88,Automatico,Trazione integrale (AWD),195,"10,6","7,7","8,7","9,1",50
Nissan,Wingroad,1999,station wagon,Station Wagon,5,4410,1695,1500,2535,1300,140,,,Benzina,1769,115,4,80,88,Manuale,Trazione integrale (AWD),190,"10,4","7,5","8,2","9,9",50
Nissan,Wingroad,1999,station wagon,Station Wagon,5,4410,1695,1500,2535,1300,140,,,Benzina,1769,122,4,80,88,Manuale,Trazione integrale (AWD),195,"10,6","7,7","8,7","9,1",50
Nissan,Wingroad,1999,station wagon,Station Wagon,5,4410,1695,1500,2535,1270,140,,,Benzina,1998,190,4,89,80,Automatico,Anteriore,180,"11,2",7,"8,8","8,1",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1497,105,4,74,88,Automatico,Anteriore,180,"9,8","6,5","7,9","11,3",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1497,105,4,74,88,Manuale,Anteriore,180,"9,8","6,5","7,9","11,3",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1769,122,4,80,88,Automatico,Trazione integrale (AWD),195,"10,6","7,7","8,7","9,1",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1769,122,4,80,88,Manuale,Trazione integrale (AWD),195,"10,6","7,7","8,7","9,1",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1998,150,4,,,Variatore,Anteriore,180,"11,5","7,7","8,6","9,1",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1998,150,4,,,Variatore,Trazione integrale (AWD),180,"11,5","7,7","8,6","9,1",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1998,150,4,,,Manuale,Anteriore,180,"11,5","7,7","8,6","9,1",50
Nissan,Wingroad,2001,station wagon,Station Wagon,5,4410,1695,1500,2535,1190,140,,1465,Benzina,1998,150,4,,,Manuale,Trazione integrale (AWD),180,"11,9","7,9","8,9","9,3",50
Nissan,Wingroad,2005,station wagon 5-porte,Station Wagon,5,4415,1695,1495,2600,1180,150,,1455,Benzina,1498,109,4,,,Automatico,Anteriore,175,"9,8","6,5","7,9","10,5",45
Nissan,Wingroad,2005,station wagon 5-porte,Station Wagon,5,4415,1695,1495,2600,1270,150,,1545,Benzina,1498,109,4,,,Automatico,Trazione integrale (AWD),175,"9,9","6,7","8,3","10,8",45
Nissan,Wingroad,2005,station wagon 5-porte,Station Wagon,5,4415,1695,1495,2600,1220,150,,1495,Benzina,1498,109,4,,,Variatore,Anteriore,175,"9,7","6,3","7,5",10,45
Nissan,Wingroad,2005,station wagon 5-porte,Station Wagon,5,4415,1695,1495,2600,1250,150,,1525,Benzina,1797,109,4,,,Variatore,Anteriore,190,"10,4",7,"8,3","9,9",45
Nissan,X-Trail,2001,Crossover,Incrocio,5,4509,1760,1676,2619,1400,200,411,2010,Benzina,1998,140,4,89,"80,3",Automatico,Completo di plug-in,163,"13,2","8,1",10,13,60
Nissan,X-Trail,2001,Crossover,Incrocio,5,4509,1760,1676,2619,1460,200,411,2010,Benzina,1998,280,4,86,86,Manuale,Completo di plug-in,,,,,,60
Nissan,X-Trail,2001,Crossover,Incrocio,5,4509,1760,1676,2619,1390,200,411,2000,Benzina,1998,140,4,89,"80,3",Manuale,Completo di plug-in,177,12,"7,7","9,3","11,3",60
Nissan,X-Trail,2001,Crossover,Incrocio,5,4509,1760,1676,2619,1500,200,411,2050,Diesel,2184,114,4,86,94,Automatico,Completo di plug-in,,,,,,60
Nissan,X-Trail,2001,Crossover,Incrocio,5,4509,1760,1676,2619,1500,200,411,2050,Diesel,2184,114,4,86,94,Manuale,Completo di plug-in,165,"9,2",6,"7,2","13,7",60
Nissan,X-Trail,2001,Crossover,Incrocio,5,4509,1760,1676,2619,1420,200,411,2010,Benzina,2488,165,4,89,100,Automatico,Completo di plug-in,,,,,,60
Nissan,X-Trail,2001,Crossover,Incrocio,5,4509,1760,1676,2619,1410,200,411,2000,Benzina,2488,165,4,89,100,Manuale,Completo di plug-in,190,"12,9","7,7","9,6","9,9",60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4510,1765,1675,2625,1400,200,411,2010,Benzina,1998,140,4,89,"80,3",Automatico,Completo di plug-in,163,"13,2","8,1",10,13,60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4510,1765,1675,2625,1460,200,411,2010,Benzina,1998,280,4,86,86,Manuale,Completo di plug-in,,,,,,60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4510,1765,1675,2625,1390,200,411,1940,Benzina,1998,140,4,89,"80,3",Manuale,Completo di plug-in,177,12,"7,7","9,3","11,3",60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4510,1765,1675,2625,1500,200,411,2050,Diesel,2184,114,4,86,94,Automatico,Completo di plug-in,,,,,,60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4510,1765,1675,2625,1500,200,411,2050,Diesel,2184,114,4,86,94,Manuale,Completo di plug-in,165,"9,2",6,"7,2","13,7",60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4510,1765,1675,2625,1515,200,411,2050,Diesel,2184,136,4,86,94,Manuale,Completo di plug-in,180,9,"6,2","7,2","11,5",60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4510,1765,1675,2625,1420,200,411,2010,Benzina,2488,165,4,89,100,Automatico,Completo di plug-in,,,,,,60
Nissan,X-Trail,2004,Crossover,Incrocio,5,4509,1760,1676,2619,1410,201,411,2000,Benzina,2488,165,4,89,100,Manuale,Completo di plug-in,190,"12,9","7,7","9,6","9,9",60
Nissan,X-Trail,2007,Crossover,Incrocio,5,4630,1785,1685,2630,1514,200,1773,2050,Benzina,1997,141,4,84,"90,1",Variatore,Completo di plug-in,172,"10,8","7,2","8,5","11,9",65
Nissan,X-Trail,2007,Crossover,Incrocio,5,4630,1785,1685,2630,1637,200,1773,2170,Diesel,1995,150,4,84,90,Automatico,Completo di plug-in,181,"10,5","6,7","8,1","12,5",65
Nissan,X-Trail,2007,Crossover,Incrocio,5,4630,1785,1685,2630,1625,200,1773,2170,Diesel,1995,150,4,84,90,Manuale,Completo di plug-in,188,"8,7","6,2","7,1","11,2",65
Nissan,X-Trail,2007,Crossover,Incrocio,5,4630,1785,1685,2630,1655,200,1773,2170,Diesel,1995,173,4,84,90,Manuale,Completo di plug-in,200,"9,3","6,3","7,4",10,65
Nissan,X-Trail,2007,Crossover,Incrocio,5,4630,1785,1685,2630,1482,200,1773,2050,Benzina,1997,141,4,84,"90,1",Manuale,Completo di plug-in,184,"11,1","7,3","8,7","11,1",65
Nissan,X-Trail,2007,Crossover,Incrocio,5,4630,1785,1685,2630,1565,200,1773,2050,Benzina,2488,169,4,89,100,Variatore,Completo di plug-in,185,12,"7,7","9,3","10,3",65
Nissan,X-Trail,2007,Crossover,Incrocio,5,4630,1785,1685,2630,1544,200,1773,2050,Benzina,2488,169,4,89,100,Manuale,Completo di plug-in,194,13,"7,7","9,6","9,8",65
Nissan,X-Trail,2010,Crossover,Incrocio,5,4635,1790,1700,2630,1550,210,1773,2050,Benzina,1997,141,4,84,"90,1",Variatore,Completo di plug-in,169,"10,6","7,3","8,5","11,9",65
Nissan,X-Trail,2010,Crossover,Incrocio,5,4635,1790,1700,2630,1515,210,1773,2050,Benzina,1997,141,4,84,"90,1",Manuale,Completo di plug-in,181,"11,1","7,3","8,7","11,1",65
Nissan,X-Trail,2010,Crossover,Incrocio,5,4635,1790,1700,2630,1685,210,1773,2170,Diesel,1995,150,4,84,90,Automatico,Completo di plug-in,178,"9,3","6,3","7,4","12,5",65
Nissan,X-Trail,2010,Crossover,Incrocio,5,4635,1790,1700,2630,1640,210,1773,2170,Diesel,1995,150,4,84,90,Manuale,Completo di plug-in,185,"8,5",6,"6,9","11,2",65
Nissan,X-Trail,2010,Crossover,Incrocio,5,4635,1790,1700,2630,1690,210,1773,2170,Diesel,1995,173,4,84,90,Manuale,Completo di plug-in,197,9,"6,2","7,2",10,65
Nissan,X-Trail,2010,Crossover,Incrocio,5,4635,1790,1700,2630,1587,210,1773,2050,Benzina,2488,169,4,89,100,Variatore,Completo di plug-in,182,"11,5","7,7","9,1","10,3",65
Nissan,X-Trail,2010,Crossover,Incrocio,5,4635,1790,1700,2630,1544,210,1773,2050,Benzina,2488,169,4,89,100,Manuale,Completo di plug-in,194,13,"7,7","9,6","9,8",65
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1575,210,1982,2090,Diesel,1598,130,4,80,"79,5",Manuale,Anteriore,188,"5,7","4,5","4,9","10,5",60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1655,210,1585,2160,Diesel,1598,130,4,80,"79,5",Manuale,Completo di plug-in,186,"6,2","4,8","5,3",11,60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1615,210,1982,2140,Diesel,1598,130,4,80,"79,5",Variatore,Anteriore,180,"5,8","4,7","5,1","11,4",60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1480,210,1585,1990,Benzina,1997,144,4,84,"90,1",Variatore,Anteriore,183,9,"6,1","7,1","11,7",60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1566,210,1585,2060,Benzina,1997,144,4,84,"90,1",Variatore,Completo di plug-in,180,"9,4","6,4","7,5","12,1",60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1566,210,1585,2060,Benzina,1997,147,4,84,"90,1",Variatore,Completo di plug-in,180,"9,4","6,4","7,5","12,1",60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1715,2705,1500,205,1585,1775,Ibrido,1997,147,4,84,"90,1",Variatore,Completo di plug-in,,,,"6,3",,60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1715,2705,1440,205,1585,1715,Ibrido,1997,147,4,84,"90,1",Variatore,Anteriore,,,,"6,1",,60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1445,210,1585,1930,Benzina,1997,144,4,84,"90,1",Manuale,Anteriore,183,"11,2","6,6","8,3","11,1",60
Nissan,X-Trail,2013,Crossover,Incrocio,5,4640,1820,1710,2705,1586,210,1585,2070,Benzina,2488,171,4,89,100,Variatore,Completo di plug-in,190,"11,3","6,6","8,3","10,5",60
Nissan,X-Trail,2017,Crossover,Incrocio,5,4640,1820,1710,2705,1622,210,1507,2130,Diesel,1598,131,4,80,"79,5",Manuale,Completo di plug-in,186,"6,2","4,8","5,3",11,60
Nissan,X-Trail,2017,Crossover,Incrocio,5,4640,1820,1710,2705,1536,210,1507,1990,Benzina,1997,144,4,84,"90,1",Variatore,Anteriore,183,"9,2",6,"7,2","11,7",60
Nissan,X-Trail,2017,Crossover,Incrocio,5,4640,1820,1710,2705,1627,210,1507,2060,Benzina,1997,144,4,84,"90,1",Variatore,Completo di plug-in,180,"9,7","6,3","7,6","12,1",60
Nissan,X-Trail,2017,Crossover,Incrocio,5,4690,1820,1740,2705,1510,205,1585,1785,Ibrido,1997,147,4,84,"90,1",Variatore,Completo di plug-in,,,,"6,3",,60
Nissan,X-Trail,2017,Crossover,Incrocio,5,4690,1820,1740,2705,1450,205,1585,1725,Ibrido,1997,147,4,84,"90,1",Variatore,Anteriore,,,,"6,1",,60
Nissan,X-Trail,2017,Crossover,Incrocio,5,4640,1820,1710,2705,1453,210,1507,1930,Benzina,1997,144,4,84,"90,1",Manuale,Anteriore,183,"11,3","6,5","8,3",11,60
